[(-0.117655 0.0625191 0.991085), (-0.0909319 0.0157969 0.995732)	(-0.105912 0.0323663 0.993849), (-0.0537941 0.0177928 0.998393)	(0.0013281 -0.0141099 0.9999), (0.0308451 0.0724045 0.996898)], [(-0.0285346 0.0246568 0.999289), (-0.0874372 -0.0225314 0.995915)	(-0.0401793 -0.0197588 0.998997), (-0.0369973 0.00828904 0.999281)	(-0.0105442 -0.0466752 0.998854), (0.0188692 -0.0218224 0.999584)], [(-0.0495744 0.0389426 0.998011), (-0.0573684 -0.00504444 0.99834)	(-0.122298 -0.0664156 0.990269), (-0.118749 -0.0679301 0.990598)	(-0.0721086 -0.036056 0.996745), (0.0327728 -0.021171 0.999239)]
[(-0.00694913 -0.0614441 0.998086), (-0.0179018 0.0287288 0.999427)	(-0.00156769 -0.0445938 0.999004), (-0.00485167 0.0172646 0.999839)	(0.0426321 -0.0268854 0.998729), (0.0489366 -0.0604468 0.996971)], [(0.0470058 -0.042438 0.997993), (0.0364637 0.053587 0.997897)	(-0.000432082 -0.00968665 0.999953), (0.0148179 -0.0380086 0.999168)	(-0.0608602 0.00338204 0.998141), (-0.0499857 -0.110876 0.992576)], [(-0.0659856 0.0173549 0.99767), (0.0163747 -0.0455721 0.998827)	(0.016955 -0.0197112 0.999662), (-0.0992502 0.000874359 0.995062)	(0.0161371 -0.00109769 0.999869), (-0.0734267 -0.0632553 0.995293)]
[(0.0159836 -0.0580668 0.998185), (-0.0289603 -0.0248123 0.999273)	(0.0296346 0.060558 0.997725), (0.0759079 -0.0468958 0.996011)	(0.048442 -0.0629174 0.996842), (0.0300363 -0.0216626 0.999314)], [(0.0762066 -0.029189 0.996665), (0.0860517 0.0267124 0.995933)	(0.00330727 -0.0375521 0.999289), (-0.00884277 -0.099564 0.994992)	(0.0757945 -0.0488158 0.995928), (0.0872931 -0.0845442 0.992589)], [(0.0439943 -0.0276177 0.99865), (0.0322066 -0.0604985 0.997649)	(-0.0181821 -0.106546 0.994142), (0.0281615 -0.0517459 0.998263)	(0.0437987 -0.0977563 0.994246), (0.0802425 -0.0180182 0.996612)]
[(-0.00995597 -0.000661515 0.99995), (0.0201116 -0.0350446 0.999183)	(-0.0225175 0.0432757 0.998809), (0.0103586 0.0855066 0.996284)	(-0.0238844 -0.015502 0.999595), (0.0206591 -0.0332588 0.999233)], [(0.0447849 -0.0640284 0.996943), (0.00732571 -0.0455347 0.998936)	(-0.0227971 -0.0501892 0.99848), (-0.0503719 -0.0132993 0.998642)	(-0.0656192 0.0715064 0.995279), (0.0614752 -0.033675 0.99754)], [(0.00268878 -0.0350806 0.999381), (0.0433187 0.00438267 0.999052)	(0.0396174 0.00402199 0.999207), (-0.00544217 0.103034 0.994663)	(0.0185201 -0.00142251 0.999828), (0.0484991 -0.0176113 0.998668)]
[(0.0075663 0.00319621 0.999966), (-0.00331172 0.0650391 0.997877)	(0.0122714 0.0381063 0.999198), (-0.037516 0.0454789 0.998261)	(-0.0586943 -0.0171588 0.998129), (-0.00154143 -0.03806 0.999274)], [(0.0750629 -0.0588406 0.995441), (0.0796471 0.0346346 0.996221)	(0.0173233 0.0549088 0.998341), (-0.0348958 0.0384541 0.998651)	(-0.0130865 0.0400037 0.999114), (0.00463077 0.008911 0.99995)], [(0.093005 0.0196737 0.995471), (0.0253191 -0.0101283 0.999628)	(-0.0639526 -0.00716142 0.997927), (-0.0385552 0.0501623 0.997997)	(0.02146 0.0277805 0.999384), (0.0168957 0.0433561 0.998917)]
[(-0.0379157 -0.0067857 0.999258), (0.00853149 0.0098039 0.999916)	(0.0729415 -0.056832 0.995716), (0.0619156 -0.0723914 0.995453)	(-0.0160201 -0.0161225 0.999742), (0.0522251 0.0660152 0.996451)], [(0.0264215 0.0349132 0.999041), (0.0353225 0.0756639 0.996508)	(0.042709 0.00621989 0.999068), (-0.023898 0.0736248 0.997)	(0.0286394 0.0708658 0.997075), (-0.00350724 0.0207637 0.999778)], [(0.00517276 0.00196016 0.999985), (0.0684295 -0.0420456 0.99677)	(-0.00192062 -0.0219192 0.999758), (0.0925994 0.0690231 0.993308)	(-0.0076037 0.00393327 0.999963), (0.032248 -0.0187458 0.999304)]
[(0.0560876 -0.0778989 0.995382), (0.0660157 0.0268227 0.997458)	(0.035341 -0.042848 0.998456), (0.0355667 -0.0190532 0.999186)	(0.0366361 -0.0884276 0.995409), (0.0781692 -0.0836733 0.993422)], [(0.0878544 -0.0754975 0.993268), (0.0744352 -0.0219191 0.996985)	(-0.0504773 -0.0266897 0.998369), (-0.0432122 -0.0334792 0.998505)	(0.0256938 0.0615099 0.997776), (0.0499318 -0.0509133 0.997454)], [(-0.012791 -0.082795 0.996485), (0.0161421 0.0481356 0.99871)	(-0.000532053 0.0300553 0.999548), (0.0281058 -0.0248696 0.999295)	(0.0210261 0.0116623 0.999711), (-7.39321e-05 0.00983582 0.999952)]
[(-0.0149434 -0.0783179 0.996816), (-0.0192079 -0.0362623 0.999158)	(0.0503509 -0.0349832 0.998119), (-0.0306688 -0.0642363 0.997463)	(-0.018454 -0.00319408 0.999825), (0.0629017 -0.0437434 0.997061)], [(0.0517189 -0.0701497 0.996195), (0.0502226 -0.0667503 0.996505)	(0.0372166 -0.0451515 0.998287), (0.00531495 -0.0586792 0.998263)	(0.0195086 -0.173012 0.984726), (-0.0281659 -0.0950069 0.995078)], [(-0.0394307 0.0350945 0.998606), (-0.0845746 -0.0186887 0.996242)	(-0.0264645 -0.077384 0.99665), (0.0333795 -0.107504 0.993644)	(0.0444782 -0.0138944 0.998914), (0.0248033 -0.0387044 0.998943)]
[(0.0362083 -0.0261416 0.999002), (-0.00786466 0.0126925 0.999889)	(-0.0374361 0.0278887 0.99891), (-0.136953 -0.0110554 0.990516)	(-0.0812261 0.00736494 0.996668), (-0.00595188 0.0292206 0.999555)], [(-0.022683 -0.00486059 0.999731), (0.00621378 -0.0638688 0.997939)	(-0.0704956 0.0675282 0.995224), (-0.0847323 -0.0269063 0.99604)	(0.00356339 -0.0235644 0.999716), (-0.0290468 -0.0444862 0.998588)], [(-0.0737188 0.0686045 0.994917), (-0.0393846 0.0318036 0.998718)	(-0.0415218 -0.026435 0.998788), (-0.0366703 0.00772525 0.999298)	(-0.126756 0.0151249 0.991819), (-0.0660237 0.0522727 0.996448)]
[(-0.05952 -0.00792764 0.998196), (0.017957 -0.0230935 0.999572)	(0.016983 -0.0165579 0.999719), (-0.00978243 0.0208641 0.999734)	(0.00878347 -0.0743946 0.99719), (0.0271763 -0.0846142 0.996043)], [(-0.0400387 -0.0398815 0.998402), (0.0422856 -0.00132787 0.999105)	(-0.0610765 -0.0295442 0.997696), (-0.0538736 0.0103301 0.998494)	(-0.0130378 0.0312844 0.999425), (-0.0161991 -0.0901354 0.995798)], [(-0.029564 -0.044918 0.998553), (0.0502702 -0.00168807 0.998734)	(0.0068657 0.0290507 0.999554), (0.0374448 0.0395285 0.998517)	(0.0499663 0.0620945 0.996819), (-0.0195995 -0.0101049 0.999757)]
[(0.0783017 -0.00642188 0.996909), (0.0887757 0.0399725 0.995249)	(0.0202901 0.028252 0.999395), (-0.0239863 -0.0626129 0.99775)	(0.0246539 -0.0535073 0.998263), (0.0651122 -0.0629435 0.995891)], [(-0.0677881 -0.0298106 0.997254), (-0.0266691 -0.0261282 0.999303)	(0.0228685 0.0262721 0.999393), (0.0656278 -0.00286009 0.99784)	(-0.00585628 -0.043948 0.999017), (0.0267508 -0.00210016 0.99964)], [(0.0898462 -0.0603216 0.994127), (0.0676619 0.0160681 0.997579)	(0.000139575 -0.0297544 0.999557), (0.0543576 -0.0378044 0.997806)	(0.0331692 -0.0667201 0.99722), (-0.0203999 -0.040118 0.998987)]
[(0.0201588 0.0648908 0.997689), (0.0688127 0.0359223 0.996983)	(-0.0239209 0.0493627 0.998494), (-0.0771175 0.0276597 0.996638)	(-0.00101382 -0.0515189 0.998672), (0.0164627 -0.0186735 0.99969)], [(-0.0133466 -0.0423444 0.999014), (-0.0173663 0.0089246 0.999809)	(0.104884 0.0194842 0.994294), (0.00948062 0.00673896 0.999932)	(0.0419481 0.0438671 0.998156), (0.0580568 0.050484 0.997036)], [(-0.0276337 0.0217563 0.999381), (0.0769294 0.00581618 0.99702)	(0.0819269 0.00426003 0.996629), (0.0459225 0.00950962 0.9989)	(-0.0598541 -0.0303966 0.997744), (-0.0352424 0.0230359 0.999113)]
[(0.0499144 0.0161906 0.998622), (0.0220318 0.0228359 0.999496)	(0.0206764 0.0892665 0.995793), (0.0096066 0.0341141 0.999372)	(0.0370682 -0.0385668 0.998568), (0.0246391 0.000756178 0.999696)], [(-0.0121016 -0.0113713 0.999862), (0.0418937 0.100213 0.994084)	(0.0350009 -0.0118337 0.999317), (0.0426769 -0.0342971 0.9985)	(0.0783789 0.0544105 0.995438), (0.0183008 0.0521002 0.998474)], [(-0.00167847 -0.0288826 0.999581), (0.0499355 0.00685399 0.998729)	(0.0110401 0.0325136 0.99941), (-0.0416576 0.0182562 0.998965)	(-0.069301 0.0616438 0.995689), (-0.0348604 0.00722088 0.999366)]
[(-0.0334356 0.0301496 0.998986), (0.0224524 -0.0118795 0.999677)	(0.111282 0.0262603 0.993442), (0.0533959 -0.00372838 0.998567)	(-0.00149551 0.0184301 0.999829), (0.0281065 0.0794282 0.996444)], [(0.0684216 0.023927 0.99737), (0.108875 0.0587803 0.992316)	(0.0303996 0.0468487 0.998439), (-0.0738743 0.041465 0.996405)	(-0.0157766 0.0927827 0.995561), (-0.0246085 0.0435049 0.99875)], [(0.0633176 0.105422 0.99241), (0.0485477 0.033357 0.998264)	(0.0650639 -0.0322975 0.997358), (-0.00119545 0.0244901 0.999699)	(-0.01985 0.0619449 0.997882), (0.0488098 0.00815697 0.998775)]
[(-0.0230245 0.0337924 0.999164), (-0.00857957 -0.0755631 0.997104)	(-0.0527168 -0.0562416 0.997025), (-0.00895421 0.0488293 0.998767)	(-0.0402529 0.0269055 0.998827), (-0.0214356 -0.00903941 0.999729)], [(-0.0269144 -0.0097127 0.999591), (-0.0379919 -0.0377546 0.998565)	(0.0390962 0.0120857 0.999162), (-0.0431113 -0.0360213 0.998421)	(-0.0768573 -0.00475853 0.997031), (0.0333629 0.0507357 0.998155)], [(0.0164143 -0.0740319 0.997121), (-0.0160578 -0.0533052 0.998449)	(-0.0430071 -0.0471517 0.997961), (-0.0837246 0.0144663 0.996384)	(-0.0235098 0.0524638 0.998346), (0.0255766 1.1933e-05 0.999673)]
[(0.00914179 -0.0719253 0.997368), (-0.00877851 -0.0366634 0.999289)	(-0.0216129 -0.0557038 0.998213), (0.0282705 -0.0985296 0.994733)	(0.0242151 0.03842 0.998968), (-0.0154718 -0.0397477 0.99909)], [(-0.0154047 -0.0505719 0.998602), (0.0404491 0.0073495 0.999155)	(-0.00655 -0.038395 0.999241), (0.00264691 -0.0466587 0.998907)	(0.00963992 -0.0440132 0.998984), (0.0221462 0.0148762 0.999644)], [(0.0103231 0.0306823 0.999476), (0.0301455 0.0246679 0.999241)	(0.012292 -0.00561352 0.999909), (0.0248207 -0.00602305 0.999674)	(0.0226173 0.00274133 0.99974), (0.0463444 0.0177604 0.998768)]
[(0.0143527 -0.0243397 0.999601), (0.0391926 -0.0126354 0.999152)	(-0.0387296 0.0315301 0.998752), (0.00683381 -0.00506547 0.999964)	(0.0480848 -0.0159928 0.998715), (-0.00860283 -0.0195446 0.999772)], [(0.0452057 -0.0185042 0.998806), (0.00810204 -0.0398123 0.999174)	(0.0745846 -0.0764059 0.994283), (0.0670834 -0.0333056 0.997191)	(-0.0106317 -0.0371075 0.999255), (-0.0197228 0.0230459 0.99954)], [(-0.0223969 0.0283642 0.999347), (-0.00139455 0.0258135 0.999666)	(0.00519651 0.0529977 0.998581), (-0.0240343 -0.0385892 0.998966)	(0.00991123 -0.013657 0.999858), (0.0284489 0.0114047 0.99953)]
[(0.00781777 -0.0257584 0.999638), (-0.0625618 0.0358513 0.997397)	(-0.0499409 0.0320417 0.998238), (-0.105817 -0.0159934 0.994257)	(-0.0689034 0.0378941 0.996903), (0.0172597 -0.0217442 0.999615)], [(-0.0481615 0.0424411 0.997937), (-0.00867218 0.0198358 0.999766)	(-0.0773136 0.0114816 0.996941), (-0.0379156 0.0916623 0.995068)	(-0.0147618 0.0253362 0.99957), (-0.0149859 0.0250514 0.999574)], [(-0.0392716 -0.0249031 0.998918), (-0.0220287 0.0259832 0.99942)	(-0.0347305 0.0374452 0.998695), (-0.00325396 0.0391841 0.999227)	(-0.0102417 -0.00296749 0.999943), (0.0300194 0.00395114 0.999542)]
[(0.0243274 0.00415474 0.999695), (0.0398177 0.0536592 0.997765)	(0.0332225 0.0426221 0.998539), (-0.0151475 0.0468223 0.998788)	(0.0507033 0.0724589 0.996082), (0.0466489 0.0271997 0.998541)], [(-0.0299012 0.0388392 0.998798), (-0.0193308 0.0548958 0.998305)	(0.0144603 0.0263908 0.999547), (0.0518973 0.0176542 0.998496)	(0.0353697 0.0901369 0.995301), (0.0179103 0.0693472 0.997432)], [(0.00458801 0.0573373 0.998344), (-0.00732552 0.0397504 0.999183)	(0.0627435 0.0206592 0.997816), (0.0036588 0.0893952 0.99599)	(0.0316867 0.0517379 0.998158), (0.00258778 0.0988928 0.995095)]
